Australian Bureau of Statistics

"2016 Census - Employment, Income and Education"
"LGA (UR) by OCCP - 2 Digit Level"
"Counting: Persons Place of Usual Residence"

Filters:
"Default summation","Persons Place of Usual Residence"

"Counting","LGA (UR)","OCCP - 2 Digit Level","Count",
"Persons Place of Usual Residence","Charters Towers (R)","Hospitality Workers",65
"Persons Place of Usual Residence","Charters Towers (R)","Protective Service Workers",51
"Persons Place of Usual Residence","Charters Towers (R)","Clerical and Administrative Workers, nfd",0
"Persons Place of Usual Residence","Charters Towers (R)","Office Managers and Program Administrators",80
"Persons Place of Usual Residence","Charters Towers (R)","Personal Assistants and Secretaries",35
"Persons Place of Usual Residence","Charters Towers (R)","General Clerical Workers",100
"Persons Place of Usual Residence","Charters Towers (R)","Inquiry Clerks and Receptionists",52
"Persons Place of Usual Residence","Charters Towers (R)","Numerical Clerks",92
"Persons Place of Usual Residence","Charters Towers (R)","Clerical and Office Support Workers",38
"Persons Place of Usual Residence","Charters Towers (R)","Other Clerical and Administrative Workers",39
"Persons Place of Usual Residence","Charters Towers (R)","Sales Workers, nfd",0
"Persons Place of Usual Residence","Charters Towers (R)","Sales Representatives and Agents",39
"Persons Place of Usual Residence","Charters Towers (R)","Sales Assistants and Salespersons",291
"Persons Place of Usual Residence","Charters Towers (R)","Sales Support Workers",48
"Persons Place of Usual Residence","Charters Towers (R)","Machinery Operators and Drivers, nfd",11
"Persons Place of Usual Residence","Charters Towers (R)","Machine and Stationary Plant Operators",245
"Persons Place of Usual Residence","Charters Towers (R)","Mobile Plant Operators",70
"Persons Place of Usual Residence","Charters Towers (R)","Road and Rail Drivers",155
"Persons Place of Usual Residence","Charters Towers (R)","Storepersons",25
"Persons Place of Usual Residence","Charters Towers (R)","Labourers, nfd",16
"Persons Place of Usual Residence","Charters Towers (R)","Cleaners and Laundry Workers",185
"Persons Place of Usual Residence","Charters Towers (R)","Construction and Mining Labourers",77
"Persons Place of Usual Residence","Charters Towers (R)","Factory Process Workers",29
"Persons Place of Usual Residence","Charters Towers (R)","Farm, Forestry and Garden Workers",197
"Persons Place of Usual Residence","Charters Towers (R)","Food Preparation Assistants",96
"Persons Place of Usual Residence","Charters Towers (R)","Other Labourers",96
"Persons Place of Usual Residence","Charters Towers (R)","Sports and Personal Service Workers",41
"Persons Place of Usual Residence","Charters Towers (R)","Total",4507
"Persons Place of Usual Residence","Central Highlands (R)","Managers, nfd",15
"Persons Place of Usual Residence","Central Highlands (R)","Chief Executives, General Managers and Legislators",60
"Persons Place of Usual Residence","Central Highlands (R)","Farmers and Farm Managers",1042
"Persons Place of Usual Residence","Central Highlands (R)","Specialist Managers",475
"Persons Place of Usual Residence","Central Highlands (R)","Hospitality, Retail and Service Managers",423
"Persons Place of Usual Residence","Central Highlands (R)","Professionals, nfd",7
"Persons Place of Usual Residence","Central Highlands (R)","Arts and Media Professionals",15
"Persons Place of Usual Residence","Central Highlands (R)","Business, Human Resource and Marketing Professionals",238
"Persons Place of Usual Residence","Central Highlands (R)","Design, Engineering, Science and Transport Professionals",323
"Persons Place of Usual Residence","Central Highlands (R)","Education Professionals",533
"Persons Place of Usual Residence","Central Highlands (R)","Health Professionals",271
"Persons Place of Usual Residence","Central Highlands (R)","ICT Professionals",17
"Persons Place of Usual Residence","Central Highlands (R)","Legal, Social and Welfare Professionals",80
"Persons Place of Usual Residence","Central Highlands (R)","Technicians and Trades Workers, nfd",29
"Persons Place of Usual Residence","Central Highlands (R)","Engineering, ICT and Science Technicians",404
"Persons Place of Usual Residence","Central Highlands (R)","Automotive and Engineering Trades Workers",1048
"Persons Place of Usual Residence","Central Highlands (R)","Construction Trades Workers",140
"Persons Place of Usual Residence","Central Highlands (R)","Electrotechnology and Telecommunications Trades Workers",388
"Persons Place of Usual Residence","Central Highlands (R)","Food Trades Workers",168
"Persons Place of Usual Residence","Central Highlands (R)","Skilled Animal and Horticultural Workers",91
"Persons Place of Usual Residence","Central Highlands (R)","Other Technicians and Trades Workers",108
"Persons Place of Usual Residence","Central Highlands (R)","Community and Personal Service Workers, nfd",0
"Persons Place of Usual Residence","Central Highlands (R)","Health and Welfare Support Workers",110
"Persons Place of Usual Residence","Central Highlands (R)","Carers and Aides",400
"Persons Place of Usual Residence","Central Highlands (R)","Hospitality Workers",195
"Persons Place of Usual Residence","Central Highlands (R)","Protective Service Workers",112
"Persons Place of Usual Residence","Central Highlands (R)","Clerical and Administrative Workers, nfd",0
"Persons Place of Usual Residence","Central Highlands (R)","Office Managers and Program Administrators",273
"Persons Place of Usual Residence","Central Highlands (R)","Personal Assistants and Secretaries",68
"Persons Place of Usual Residence","Central Highlands (R)","General Clerical Workers",426
"Persons Place of Usual Residence","Central Highlands (R)","Inquiry Clerks and Receptionists",197
"Persons Place of Usual Residence","Central Highlands (R)","Numerical Clerks",229
"Persons Place of Usual Residence","Central Highlands (R)","Clerical and Office Support Workers",76
"Persons Place of Usual Residence","Central Highlands (R)","Other Clerical and Administrative Workers",155
"Persons Place of Usual Residence","Central Highlands (R)","Sales Workers, nfd",3
"Persons Place of Usual Residence","Central Highlands (R)","Sales Representatives and Agents",98
"Persons Place of Usual Residence","Central Highlands (R)","Sales Assistants and Salespersons",741
"Persons Place of Usual Residence","Central Highlands (R)","Sales Support Workers",149
"Persons Place of Usual Residence","Central Highlands (R)","Machinery Operators and Drivers, nfd",54
"Persons Place of Usual Residence","Central Highlands (R)","Machine and Stationary Plant Operators",1460
"Persons Place of Usual Residence","Central Highlands (R)","Mobile Plant Operators",279
"Persons Place of Usual Residence","Central Highlands (R)","Road and Rail Drivers",597
"Persons Place of Usual Residence","Central Highlands (R)","Storepersons",77
"Persons Place of Usual Residence","Central Highlands (R)","Labourers, nfd",33
"Persons Place of Usual Residence","Central Highlands (R)","Cleaners and Laundry Workers",466
"Persons Place of Usual Residence","Central Highlands (R)","Construction and Mining Labourers",161
"Persons Place of Usual Residence","Central Highlands (R)","Factory Process Workers",65
"Persons Place of Usual Residence","Central Highlands (R)","Farm, Forestry and Garden Workers",450
"Persons Place of Usual Residence","Central Highlands (R)","Food Preparation Assistants",182
"Persons Place of Usual Residence","Central Highlands (R)","Other Labourers",251
"Persons Place of Usual Residence","Central Highlands (R)","Sports and Personal Service Workers",82
"Persons Place of Usual Residence","Central Highlands (R)","Total",13259
"Persons Place of Usual Residence","Cassowary Coast (R)","Managers, nfd",17
"Persons Place of Usual Residence","Cassowary Coast (R)","Chief Executives, General Managers and Legislators",51
"Persons Place of Usual Residence","Cassowary Coast (R)","Farmers and Farm Managers",959
"Persons Place of Usual Residence","Cassowary Coast (R)","Specialist Managers",341
"Persons Place of Usual Residence","Cassowary Coast (R)","Hospitality, Retail and Service Managers",473
"Persons Place of Usual Residence","Cassowary Coast (R)","Professionals, nfd",5
"Persons Place of Usual Residence","Cassowary Coast (R)","Arts and Media Professionals",32
"Persons Place of Usual Residence","Cassowary Coast (R)","Business, Human Resource and Marketing Professionals",189
"Persons Place of Usual Residence","Cassowary Coast (R)","Design, Engineering, Science and Transport Professionals",186
"Persons Place of Usual Residence","Cassowary Coast (R)","Education Professionals",460
"Persons Place of Usual Residence","Cassowary Coast (R)","Health Professionals",322
"Persons Place of Usual Residence","Cassowary Coast (R)","ICT Professionals",18
"Persons Place of Usual Residence","Cassowary Coast (R)","Legal, Social and Welfare Professionals",108
"Persons Place of Usual Residence","Cassowary Coast (R)","Technicians and Trades Workers, nfd",10
"Persons Place of Usual Residence","Cassowary Coast (R)","Engineering, ICT and Science Technicians",166
"Persons Place of Usual Residence","Cassowary Coast (R)","Automotive and Engineering Trades Workers",579
"Persons Place of Usual Residence","Cassowary Coast (R)","Construction Trades Workers",259
"Persons Place of Usual Residence","Cassowary Coast (R)","Electrotechnology and Telecommunications Trades Workers",235
"Persons Place of Usual Residence","Cassowary Coast (R)","Food Trades Workers",191
"Persons Place of Usual Residence","Cassowary Coast (R)","Skilled Animal and Horticultural Workers",119
"Persons Place of Usual Residence","Cassowary Coast (R)","Other Technicians and Trades Workers",121
"Persons Place of Usual Residence","Cassowary Coast (R)","Community and Personal Service Workers, nfd",4
"Persons Place of Usual Residence","Cassowary Coast (R)","Health and Welfare Support Workers",140
"Persons Place of Usual Residence","Cassowary Coast (R)","Carers and Aides",600
"Persons Place of Usual Residence","Cassowary Coast (R)","Hospitality Workers",182
"Persons Place of Usual Residence","Cassowary Coast (R)","Protective Service Workers",126
"Persons Place of Usual Residence","Cassowary Coast (R)","Clerical and Administrative Workers, nfd",0
"Persons Place of Usual Residence","Cassowary Coast (R)","Office Managers and Program Administrators",202
"Persons Place of Usual Residence","Cassowary Coast (R)","Personal Assistants and Secretaries",70
"Persons Place of Usual Residence","Cassowary Coast (R)","General Clerical Workers",316
"Persons Place of Usual Residence","Cassowary Coast (R)","Inquiry Clerks and Receptionists",164
"Persons Place of Usual Residence","Cassowary Coast (R)","Numerical Clerks",258
"Persons Place of Usual Residence","Cassowary Coast (R)","Clerical and Office Support Workers",69
"Persons Place of Usual Residence","Cassowary Coast (R)","Other Clerical and Administrative Workers",142
"Persons Place of Usual Residence","Cassowary Coast (R)","Sales Workers, nfd",0
"Persons Place of Usual Residence","Cassowary Coast (R)","Sales Representatives and Agents",112
"Persons Place of Usual Residence","Cassowary Coast (R)","Sales Assistants and Salespersons",721
"Persons Place of Usual Residence","Cassowary Coast (R)","Sales Support Workers",156
"Persons Place of Usual Residence","Cassowary Coast (R)","Machinery Operators and Drivers, nfd",31
"Persons Place of Usual Residence","Cassowary Coast (R)","Machine and Stationary Plant Operators",196
"Persons Place of Usual Residence","Cassowary Coast (R)","Mobile Plant Operators",358
"Persons Place of Usual Residence","Cassowary Coast (R)","Road and Rail Drivers",516
"Persons Place of Usual Residence","Cassowary Coast (R)","Storepersons",43
"Persons Place of Usual Residence","Cassowary Coast (R)","Labourers, nfd",92
"Persons Place of Usual Residence","Cassowary Coast (R)","Cleaners and Laundry Workers",351
"Persons Place of Usual Residence","Cassowary Coast (R)","Construction and Mining Labourers",141
"Persons Place of Usual Residence","Cassowary Coast (R)","Factory Process Workers",494
"Persons Place of Usual Residence","Cassowary Coast (R)","Farm, Forestry and Garden Workers",996
"Persons Place of Usual Residence","Cassowary Coast (R)","Food Preparation Assistants",175
"Persons Place of Usual Residence","Cassowary Coast (R)","Other Labourers",258
"Persons Place of Usual Residence","Cassowary Coast (R)","Sports and Personal Service Workers",125
"Persons Place of Usual Residence","Cassowary Coast (R)","Total",11871
"Persons Place of Usual Residence","Carpentaria (S)","Managers, nfd",3
"Persons Place of Usual Residence","Carpentaria (S)","Chief Executives, General Managers and Legislators",4
"Persons Place of Usual Residence","Carpentaria (S)","Farmers and Farm Managers",29
"Persons Place of Usual Residence","Carpentaria (S)","Specialist Managers",31
"Persons Place of Usual Residence","Carpentaria (S)","Hospitality, Retail and Service Managers",53
"Persons Place of Usual Residence","Carpentaria (S)","Professionals, nfd",0
"Persons Place of Usual Residence","Carpentaria (S)","Arts and Media Professionals",0
"Persons Place of Usual Residence","Carpentaria (S)","Business, Human Resource and Marketing Professionals",9
"Persons Place of Usual Residence","Carpentaria (S)","Design, Engineering, Science and Transport Professionals",19
"Persons Place of Usual Residence","Carpentaria (S)","Education Professionals",35
"Persons Place of Usual Residence","Carpentaria (S)","Health Professionals",20
"Persons Place of Usual Residence","Carpentaria (S)","ICT Professionals",0
"Persons Place of Usual Residence","Carpentaria (S)","Legal, Social and Welfare Professionals",15
"Persons Place of Usual Residence","Carpentaria (S)","Technicians and Trades Workers, nfd",0
"Persons Place of Usual Residence","Carpentaria (S)","Engineering, ICT and Science Technicians",7
"Persons Place of Usual Residence","Carpentaria (S)","Automotive and Engineering Trades Workers",28
"Persons Place of Usual Residence","Carpentaria (S)","Construction Trades Workers",15
"Persons Place of Usual Residence","Carpentaria (S)","Electrotechnology and Telecommunications Trades Workers",18
"Persons Place of Usual Residence","Carpentaria (S)","Food Trades Workers",28
"Persons Place of Usual Residence","Carpentaria (S)","Skilled Animal and Horticultural Workers",13
"Persons Place of Usual Residence","Carpentaria (S)","Other Technicians and Trades Workers",0
"Persons Place of Usual Residence","Carpentaria (S)","Community and Personal Service Workers, nfd",0
"Persons Place of Usual Residence","Carpentaria (S)","Health and Welfare Support Workers",24
"Persons Place of Usual Residence","Carpentaria (S)","Carers and Aides",48
"Persons Place of Usual Residence","Carpentaria (S)","Hospitality Workers",12
"Persons Place of Usual Residence","Carpentaria (S)","Protective Service Workers",18
"Persons Place of Usual Residence","Carpentaria (S)","Clerical and Administrative Workers, nfd",0
"Persons Place of Usual Residence","Carpentaria (S)","Office Managers and Program Administrators",20
"Persons Place of Usual Residence","Carpentaria (S)","Personal Assistants and Secretaries",6
"Persons Place of Usual Residence","Carpentaria (S)","General Clerical Workers",21
"Persons Place of Usual Residence","Carpentaria (S)","Inquiry Clerks and Receptionists",13
"Persons Place of Usual Residence","Carpentaria (S)","Numerical Clerks",17
"Persons Place of Usual Residence","Carpentaria (S)","Clerical and Office Support Workers",0
"Persons Place of Usual Residence","Carpentaria (S)","Other Clerical and Administrative Workers",10
"Persons Place of Usual Residence","Carpentaria (S)","Sales Workers, nfd",0
"Persons Place of Usual Residence","Carpentaria (S)","Sales Representatives and Agents",0
"Persons Place of Usual Residence","Carpentaria (S)","Sales Assistants and Salespersons",23
"Persons Place of Usual Residence","Carpentaria (S)","Sales Support Workers",0
"Persons Place of Usual Residence","Carpentaria (S)","Machinery Operators and Drivers, nfd",0
"Persons Place of Usual Residence","Carpentaria (S)","Machine and Stationary Plant Operators",6
"Persons Place of Usual Residence","Carpentaria (S)","Mobile Plant Operators",20
"Persons Place of Usual Residence","Carpentaria (S)","Road and Rail Drivers",17
"Persons Place of Usual Residence","Carpentaria (S)","Storepersons",3
"Persons Place of Usual Residence","Carpentaria (S)","Labourers, nfd",5
"Persons Place of Usual Residence","Carpentaria (S)","Cleaners and Laundry Workers",31
"Persons Place of Usual Residence","Carpentaria (S)","Construction and Mining Labourers",15
"Persons Place of Usual Residence","Carpentaria (S)","Factory Process Workers",14
"Persons Place of Usual Residence","Carpentaria (S)","Farm, Forestry and Garden Workers",67
"Persons Place of Usual Residence","Carpentaria (S)","Food Preparation Assistants",12
"Persons Place of Usual Residence","Carpentaria (S)","Other Labourers",31
"Persons Place of Usual Residence","Carpentaria (S)","Sports and Personal Service Workers",10
"Persons Place of Usual Residence","Carpentaria (S)","Total",781
"Persons Place of Usual Residence","Cairns (R)","Managers, nfd",265
"Persons Place of Usual Residence","Cairns (R)","Chief Executives, General Managers and Legislators",597
"Persons Place of Usual Residence","Cairns (R)","Farmers and Farm Managers",365
"Persons Place of Usual Residence","Cairns (R)","Specialist Managers",3363
"Persons Place of Usual Residence","Cairns (R)","Hospitality, Retail and Service Managers",3341
"Persons Place of Usual Residence","Cairns (R)","Professionals, nfd",124
"Persons Place of Usual Residence","Cairns (R)","Arts and Media Professionals",459
"Persons Place of Usual Residence","Cairns (R)","Business, Human Resource and Marketing Professionals",2254
"Persons Place of Usual Residence","Cairns (R)","Design, Engineering, Science and Transport Professionals",2154
"Persons Place of Usual Residence","Cairns (R)","Education Professionals",3388
"Persons Place of Usual Residence","Cairns (R)","Health Professionals",3987
"Persons Place of Usual Residence","Cairns (R)","ICT Professionals",304
"Persons Place of Usual Residence","Cairns (R)","Legal, Social and Welfare Professionals",1268
"Persons Place of Usual Residence","Cairns (R)","Technicians and Trades Workers, nfd",182
"Persons Place of Usual Residence","Cairns (R)","Engineering, ICT and Science Technicians",1322
"Persons Place of Usual Residence","Cairns (R)","Automotive and Engineering Trades Workers",2406
"Persons Place of Usual Residence","Cairns (R)","Construction Trades Workers",2036
"Persons Place of Usual Residence","Cairns (R)","Electrotechnology and Telecommunications Trades Workers",1598
"Persons Place of Usual Residence","Cairns (R)","Food Trades Workers",1422
"Persons Place of Usual Residence","Cairns (R)","Skilled Animal and Horticultural Workers",783
"Persons Place of Usual Residence","Cairns (R)","Other Technicians and Trades Workers",1076
"Persons Place of Usual Residence","Cairns (R)","Community and Personal Service Workers, nfd",8
"Persons Place of Usual Residence","Cairns (R)","Health and Welfare Support Workers",1151
"Persons Place of Usual Residence","Cairns (R)","Carers and Aides",3599
"Persons Place of Usual Residence","Cairns (R)","Hospitality Workers",2024
"Persons Place of Usual Residence","Cairns (R)","Protective Service Workers",1281
"Persons Place of Usual Residence","Cairns (R)","Clerical and Administrative Workers, nfd",24
"Persons Place of Usual Residence","Cairns (R)","Office Managers and Program Administrators",1714
"Persons Place of Usual Residence","Cairns (R)","Personal Assistants and Secretaries",535
"Persons Place of Usual Residence","Cairns (R)","General Clerical Workers",1932
"Persons Place of Usual Residence","Cairns (R)","Inquiry Clerks and Receptionists",1736
"Persons Place of Usual Residence","Cairns (R)","Numerical Clerks",1809
"Persons Place of Usual Residence","Cairns (R)","Clerical and Office Support Workers",411
"Persons Place of Usual Residence","Cairns (R)","Other Clerical and Administrative Workers",1378
"Persons Place of Usual Residence","Cairns (R)","Sales Workers, nfd",27
"Persons Place of Usual Residence","Cairns (R)","Sales Representatives and Agents",1205
"Persons Place of Usual Residence","Cairns (R)","Sales Assistants and Salespersons",5287
"Persons Place of Usual Residence","Cairns (R)","Sales Support Workers",1247
"Persons Place of Usual Residence","Cairns (R)","Machinery Operators and Drivers, nfd",76
"Persons Place of Usual Residence","Cairns (R)","Machine and Stationary Plant Operators",831
"Persons Place of Usual Residence","Cairns (R)","Mobile Plant Operators",575
"Persons Place of Usual Residence","Cairns (R)","Road and Rail Drivers",2084
"Persons Place of Usual Residence","Cairns (R)","Storepersons",516
"Persons Place of Usual Residence","Cairns (R)","Labourers, nfd",211
"Persons Place of Usual Residence","Cairns (R)","Cleaners and Laundry Workers",2723
"Persons Place of Usual Residence","Cairns (R)","Construction and Mining Labourers",858
"Persons Place of Usual Residence","Cairns (R)","Factory Process Workers",354
"Persons Place of Usual Residence","Cairns (R)","Farm, Forestry and Garden Workers",453
"Persons Place of Usual Residence","Cairns (R)","Food Preparation Assistants",1136
"Persons Place of Usual Residence","Cairns (R)","Other Labourers",1396
"Persons Place of Usual Residence","Cairns (R)","Sports and Personal Service Workers",1889
"Persons Place of Usual Residence","Cairns (R)","Total",71181
"Persons Place of Usual Residence","Burke (S)","Managers, nfd",0
"Persons Place of Usual Residence","Burke (S)","Chief Executives, General Managers and Legislators",4
"Persons Place of Usual Residence","Burke (S)","Farmers and Farm Managers",10
"Persons Place of Usual Residence","Burke (S)","Specialist Managers",6
"Persons Place of Usual Residence","Burke (S)","Hospitality, Retail and Service Managers",10
"Persons Place of Usual Residence","Burke (S)","Professionals, nfd",0
"Persons Place of Usual Residence","Burke (S)","Arts and Media Professionals",0
"Persons Place of Usual Residence","Burke (S)","Business, Human Resource and Marketing Professionals",0
"Persons Place of Usual Residence","Burke (S)","Design, Engineering, Science and Transport Professionals",6
"Persons Place of Usual Residence","Burke (S)","Education Professionals",6
"Persons Place of Usual Residence","Burke (S)","Health Professionals",0
"Persons Place of Usual Residence","Burke (S)","ICT Professionals",0
"Persons Place of Usual Residence","Burke (S)","Legal, Social and Welfare Professionals",6
"Persons Place of Usual Residence","Burke (S)","Technicians and Trades Workers, nfd",0
"Persons Place of Usual Residence","Burke (S)","Engineering, ICT and Science Technicians",0
"Persons Place of Usual Residence","Burke (S)","Automotive and Engineering Trades Workers",9
"Persons Place of Usual Residence","Burke (S)","Construction Trades Workers",0
"Persons Place of Usual Residence","Burke (S)","Electrotechnology and Telecommunications Trades Workers",0
"Persons Place of Usual Residence","Burke (S)","Food Trades Workers",3
"Persons Place of Usual Residence","Burke (S)","Skilled Animal and Horticultural Workers",0
"Persons Place of Usual Residence","Burke (S)","Other Technicians and Trades Workers",0
"Persons Place of Usual Residence","Burke (S)","Community and Personal Service Workers, nfd",0
"Persons Place of Usual Residence","Burke (S)","Health and Welfare Support Workers",0
"Persons Place of Usual Residence","Burke (S)","Carers and Aides",0
"Persons Place of Usual Residence","Burke (S)","Hospitality Workers",0
"Persons Place of Usual Residence","Burke (S)","Protective Service Workers",4
"Persons Place of Usual Residence","Burke (S)","Clerical and Administrative Workers, nfd",0
"Persons Place of Usual Residence","Burke (S)","Office Managers and Program Administrators",5
"Persons Place of Usual Residence","Burke (S)","Personal Assistants and Secretaries",0
"Persons Place of Usual Residence","Burke (S)","General Clerical Workers",5
"Persons Place of Usual Residence","Burke (S)","Inquiry Clerks and Receptionists",0
"Persons Place of Usual Residence","Burke (S)","Numerical Clerks",0
"Persons Place of Usual Residence","Burke (S)","Clerical and Office Support Workers",0
"Persons Place of Usual Residence","Burke (S)","Other Clerical and Administrative Workers",14
"Persons Place of Usual Residence","Burke (S)","Sales Workers, nfd",0
"Persons Place of Usual Residence","Burke (S)","Sales Representatives and Agents",0
"Persons Place of Usual Residence","Burke (S)","Sales Assistants and Salespersons",3
"Persons Place of Usual Residence","Burke (S)","Sales Support Workers",0
"Persons Place of Usual Residence","Burke (S)","Machinery Operators and Drivers, nfd",0
"Persons Place of Usual Residence","Burke (S)","Machine and Stationary Plant Operators",3
"Persons Place of Usual Residence","Burke (S)","Mobile Plant Operators",3
"Persons Place of Usual Residence","Burke (S)","Road and Rail Drivers",0
"Persons Place of Usual Residence","Burke (S)","Storepersons",0
"Persons Place of Usual Residence","Burke (S)","Labourers, nfd",3
"Persons Place of Usual Residence","Burke (S)","Cleaners and Laundry Workers",7
"Persons Place of Usual Residence","Burke (S)","Construction and Mining Labourers",0
"Persons Place of Usual Residence","Burke (S)","Factory Process Workers",0
"Persons Place of Usual Residence","Burke (S)","Farm, Forestry and Garden Workers",14
"Persons Place of Usual Residence","Burke (S)","Food Preparation Assistants",0
"Persons Place of Usual Residence","Burke (S)","Other Labourers",5
"Persons Place of Usual Residence","Burke (S)","Sports and Personal Service Workers",0
"Persons Place of Usual Residence","Burke (S)","Total",147
"Persons Place of Usual Residence","Burdekin (S)","Managers, nfd",12
"Persons Place of Usual Residence","Burdekin (S)","Chief Executives, General Managers and Legislators",20
"Persons Place of Usual Residence","Burdekin (S)","Farmers and Farm Managers",808
"Persons Place of Usual Residence","Burdekin (S)","Specialist Managers",215
"Persons Place of Usual Residence","Burdekin (S)","Hospitality, Retail and Service Managers",257
"Persons Place of Usual Residence","Burdekin (S)","Professionals, nfd",3
"Persons Place of Usual Residence","Burdekin (S)","Arts and Media Professionals",12
"Persons Place of Usual Residence","Burdekin (S)","Business, Human Resource and Marketing Professionals",157
"Persons Place of Usual Residence","Burdekin (S)","Design, Engineering, Science and Transport Professionals",123
"Persons Place of Usual Residence","Burdekin (S)","Education Professionals",287
"Persons Place of Usual Residence","Burdekin (S)","Health Professionals",201
"Persons Place of Usual Residence","Burdekin (S)","ICT Professionals",8
"Persons Place of Usual Residence","Burdekin (S)","Legal, Social and Welfare Professionals",53
"Persons Place of Usual Residence","Burdekin (S)","Technicians and Trades Workers, nfd",15
"Persons Place of Usual Residence","Burdekin (S)","Engineering, ICT and Science Technicians",150
"Persons Place of Usual Residence","Burdekin (S)","Automotive and Engineering Trades Workers",483
"Persons Place of Usual Residence","Burdekin (S)","Construction Trades Workers",128
"Persons Place of Usual Residence","Burdekin (S)","Electrotechnology and Telecommunications Trades Workers",166
"Persons Place of Usual Residence","Burdekin (S)","Food Trades Workers",84
"Persons Place of Usual Residence","Burdekin (S)","Skilled Animal and Horticultural Workers",49
"Persons Place of Usual Residence","Burdekin (S)","Other Technicians and Trades Workers",86
"Persons Place of Usual Residence","Burdekin (S)","Community and Personal Service Workers, nfd",0
"Persons Place of Usual Residence","Burdekin (S)","Health and Welfare Support Workers",111
"Persons Place of Usual Residence","Burdekin (S)","Carers and Aides",405
"Persons Place of Usual Residence","Burdekin (S)","Hospitality Workers",94
"Persons Place of Usual Residence","Burdekin (S)","Protective Service Workers",49
"Persons Place of Usual Residence","Burdekin (S)","Clerical and Administrative Workers, nfd",0
"Persons Place of Usual Residence","Burdekin (S)","Office Managers and Program Administrators",130
"Persons Place of Usual Residence","Burdekin (S)","Personal Assistants and Secretaries",54
"Persons Place of Usual Residence","Burdekin (S)","General Clerical Workers",233
"Persons Place of Usual Residence","Burdekin (S)","Inquiry Clerks and Receptionists",102
"Persons Place of Usual Residence","Burdekin (S)","Numerical Clerks",204
"Persons Place of Usual Residence","Burdekin (S)","Clerical and Office Support Workers",38
"Persons Place of Usual Residence","Burdekin (S)","Other Clerical and Administrative Workers",102
"Persons Place of Usual Residence","Burdekin (S)","Sales Workers, nfd",0
"Persons Place of Usual Residence","Burdekin (S)","Sales Representatives and Agents",53
"Persons Place of Usual Residence","Burdekin (S)","Sales Assistants and Salespersons",471
"Persons Place of Usual Residence","Burdekin (S)","Sales Support Workers",87
"Persons Place of Usual Residence","Burdekin (S)","Machinery Operators and Drivers, nfd",15
"Persons Place of Usual Residence","Burdekin (S)","Machine and Stationary Plant Operators",196
"Persons Place of Usual Residence","Burdekin (S)","Mobile Plant Operators",311
"Persons Place of Usual Residence","Burdekin (S)","Road and Rail Drivers",341
"Persons Place of Usual Residence","Burdekin (S)","Storepersons",34
"Persons Place of Usual Residence","Burdekin (S)","Labourers, nfd",49
"Persons Place of Usual Residence","Burdekin (S)","Cleaners and Laundry Workers",235
"Persons Place of Usual Residence","Burdekin (S)","Construction and Mining Labourers",106
"Persons Place of Usual Residence","Burdekin (S)","Factory Process Workers",248
"Persons Place of Usual Residence","Burdekin (S)","Farm, Forestry and Garden Workers",390
"Persons Place of Usual Residence","Burdekin (S)","Food Preparation Assistants",114
"Persons Place of Usual Residence","Burdekin (S)","Other Labourers",152
"Persons Place of Usual Residence","Burdekin (S)","Sports and Personal Service Workers",61
"Persons Place of Usual Residence","Burdekin (S)","Total",7721
"Persons Place of Usual Residence","Bundaberg (R)","Managers, nfd",62
"Persons Place of Usual Residence","Bundaberg (R)","Chief Executives, General Managers and Legislators",186
"Persons Place of Usual Residence","Bundaberg (R)","Farmers and Farm Managers",1223
"Persons Place of Usual Residence","Bundaberg (R)","Specialist Managers",1166
"Persons Place of Usual Residence","Bundaberg (R)","Hospitality, Retail and Service Managers",1372
"Persons Place of Usual Residence","Bundaberg (R)","Professionals, nfd",27
"Persons Place of Usual Residence","Bundaberg (R)","Arts and Media Professionals",114
"Persons Place of Usual Residence","Bundaberg (R)","Business, Human Resource and Marketing Professionals",687
"Persons Place of Usual Residence","Bundaberg (R)","Design, Engineering, Science and Transport Professionals",430
"Persons Place of Usual Residence","Bundaberg (R)","Education Professionals",1572
"Persons Place of Usual Residence","Bundaberg (R)","Health Professionals",1739
"Persons Place of Usual Residence","Bundaberg (R)","ICT Professionals",119
"Persons Place of Usual Residence","Bundaberg (R)","Legal, Social and Welfare Professionals",414
"Persons Place of Usual Residence","Bundaberg (R)","Technicians and Trades Workers, nfd",41
"Persons Place of Usual Residence","Bundaberg (R)","Engineering, ICT and Science Technicians",607
"Persons Place of Usual Residence","Bundaberg (R)","Automotive and Engineering Trades Workers",1380
"Persons Place of Usual Residence","Bundaberg (R)","Construction Trades Workers",850
"Persons Place of Usual Residence","Bundaberg (R)","Electrotechnology and Telecommunications Trades Workers",631
"Persons Place of Usual Residence","Bundaberg (R)","Food Trades Workers",483
"Persons Place of Usual Residence","Bundaberg (R)","Skilled Animal and Horticultural Workers",341
"Persons Place of Usual Residence","Bundaberg (R)","Other Technicians and Trades Workers",461
"Persons Place of Usual Residence","Bundaberg (R)","Community and Personal Service Workers, nfd",0
"Persons Place of Usual Residence","Bundaberg (R)","Health and Welfare Support Workers",522
"Persons Place of Usual Residence","Bundaberg (R)","Carers and Aides",2140
"Persons Place of Usual Residence","Bundaberg (R)","Hospitality Workers",660
"Persons Place of Usual Residence","Bundaberg (R)","Protective Service Workers",311
"Persons Place of Usual Residence","Bundaberg (R)","Clerical and Administrative Workers, nfd",10
